Date,Day_name,Open,Gap_Point,Gap_Point(%),Open_Gap_Type,Remarks,Gap_Fill_Point,Gap_Fill_Point%,Low,High,Day_Range,Close,Day_Range(%)
2012-04-19,Thursday,10590.2,44,0.42,"MEDIUM GAP UP","NOT FILL",-123.1,-280.09,10467.1,10639.9,172.8,10612.25,1.63
2012-04-18,Wednesday,10602.2,28.9,0.27,"FLAT UP","NOT FILL",-89,-308.49,10513.2,10674.8,161.6,10546.25,1.53
2012-04-17,Tuesday,10538.8,51.2,0.49,"MEDIUM GAP UP","NOT FILL",-282.3,-551.37,10256.5,10658,401.5,10573.35,3.8
2012-04-16,Monday,10288,-39.9,-0.39,"MEDIUM GAP DOWN","GAP FILL UP",212,531.33,10250.05,10500,249.95,10487.6,2.38
2012-04-13,Friday,10470,44.4,0.43,"MEDIUM GAP UP","NOT FILL",-219.95,-495.94,10250.05,10620,369.95,10327.9,3.58
2012-04-12,Thursday,10305,38.5,0.38,"MEDIUM GAP UP","NOT FILL",-7.05,-18.29,10297.95,10469,171.05,10425.65,1.64
2012-04-11,Wednesday,10179.9,-55.6,-0.54,"MEDIUM GAP DOWN","GAP FILL UP",182.85,329.16,10060,10362.75,302.75,10266.45,2.95
2012-04-10,Tuesday,10198,39.8,0.39,"MEDIUM GAP UP","NOT FILL",-111.5,-280.5,10086.5,10249.9,163.4,10235.45,1.6
2012-04-09,Monday,10296,-68.2,-0.66,"MEDIUM GAP DOWN","NOT FILL",45.95,67.33,10141.1,10341.95,200.85,10158.25,1.98
2012-04-04,Wednesday,10400,-44.3,-0.42,"MEDIUM GAP DOWN","NOT FILL",0,0,10281.6,10400,118.4,10364.25,1.14
2012-04-03,Tuesday,10425.55,71.8,0.69,"MEDIUM GAP UP","NOT FILL",-21.95,-30.59,10403.6,10518,114.4,10444.3,1.1
2012-04-02,Monday,10228.85,-41,-0.4,"MEDIUM GAP DOWN","GAP FILL UP",160.55,391.59,10228.85,10389.4,160.55,10353.8,1.55
2012-03-30,Friday,10050,122.4,1.23,"BIG GAP UP","NOT FILL",-5.35,-4.37,10044.65,10302.6,257.95,10269.85,2.51
2012-03-29,Thursday,9879.9,-86.6,-0.87,"BIG GAP DOWN","GAP FILL UP",113.1,130.68,9840,9993,153,9927.65,1.54
2012-03-28,Wednesday,10152.1,-17.6,-0.17,"FLAT DOWN","NOT FILL",0,0,9911,10152.1,241.1,9966.45,2.42
2012-03-27,Tuesday,10181,118.4,1.18,"BIG GAP UP","NOT FILL",-208.5,-176.17,9972.5,10287,314.5,10169.75,3.09
2012-03-26,Monday,10288.5,-22.5,-0.22,"FLAT DOWN","NOT FILL",11.5,51.11,10030,10300,270,10062.65,2.68
2012-03-23,Friday,10244.9,49.4,0.48,"MEDIUM GAP UP","NOT FILL",-103.9,-210.54,10141,10439.7,298.7,10311,2.9
2012-03-22,Thursday,10578.05,-18.2,-0.17,"FLAT DOWN","GAP FILL UP",66.95,368.87,10160.1,10645,484.9,10195.55,4.76
2012-03-21,Wednesday,10286,-39.5,-0.38,"MEDIUM GAP DOWN","GAP FILL UP",344,869.79,10266,10630,364,10596.2,3.44
2012-03-20,Tuesday,10195,-33.4,-0.33,"MEDIUM GAP DOWN","GAP FILL UP",244,730.54,10162.8,10439,276.2,10325.55,2.67
2012-03-19,Monday,10450,13.2,0.13,"FLAT UP","NOT FILL",-268,-2022.64,10182,10495,313,10228.4,3.06
2012-03-16,Friday,10685,30.1,0.28,"FLAT UP","NOT FILL",-300,-995.02,10385,10899.95,514.95,10436.75,4.93
2012-03-15,Thursday,10970,-11.5,-0.1,"FLAT DOWN","GAP FILL UP",28.85,250.87,10608.5,10998.85,390.35,10654.85,3.66
2012-03-14,Wednesday,10871.1,105.6,0.98,"BIG GAP UP","NOT FILL",-38.85,-36.77,10832.25,11014.75,182.5,10981.5,1.66
2012-03-13,Tuesday,10752,64.1,0.6,"MEDIUM GAP UP","NOT FILL",-19.45,-30.32,10732.55,10825,92.45,10765.45,0.86
2012-03-12,Monday,10758,183.8,1.74,"BIG GAP UP","NOT FILL",-188,-102.29,10570,10826.05,256.05,10687.85,2.4
2012-03-09,Friday,10410,183.4,1.79,"BIG GAP UP","NOT FILL",-49,-26.72,10361,10596.95,235.95,10574.2,2.23
2012-03-07,Wednesday,10080,-34.6,-0.34,"MEDIUM GAP DOWN","GAP FILL UP",177,510.82,10002.6,10257,254.4,10226.65,2.49
2012-03-06,Tuesday,10185,-56.2,-0.55,"MEDIUM GAP DOWN","GAP FILL UP",346.85,617.17,10060,10531.85,471.85,10114.65,4.67
2012-03-05,Monday,10435,-101,-0.96,"BIG GAP DOWN","NOT FILL",59,58.42,10200,10494,294,10241.2,2.87
2012-03-03,Saturday,10544.95,32.7,0.31,"FLAT UP","NOT FILL",-69.9,-214.09,10475.05,10566,90.95,10536,0.86
2012-03-02,Friday,10443,58.2,0.56,"MEDIUM GAP UP","NOT FILL",-174.4,-299.4,10268.6,10675,406.4,10512.3,3.87
2012-03-01,Thursday,10498,-21.8,-0.21,"FLAT DOWN","NOT FILL",1,4.59,10250.1,10499,248.9,10384.75,2.4
2012-02-29,Wednesday,10716,85.8,0.81,"BIG GAP UP","NOT FILL",-278,-324.01,10438,10786.5,348.5,10519.8,3.31
2012-02-28,Tuesday,10285,71.1,0.7,"BIG GAP UP","NOT FILL",-37,-52.04,10248,10713,465,10630.2,4.37
2012-02-27,Monday,10600,-8.7,-0.08,"FLAT DOWN","NOT FILL",0,0,10175.5,10600,424.5,10213.9,4.16
2012-02-24,Friday,10760,46.6,0.44,"MEDIUM GAP UP","NOT FILL",-249.45,-534.73,10510.55,10858,347.45,10608.7,3.28
2012-02-23,Thursday,10747.65,-24.4,-0.23,"FLAT DOWN","GAP FILL UP",122.35,502.46,10635.05,10870,234.95,10713.35,2.19
2012-02-22,Wednesday,11195,-7.1,-0.06,"FLAT DOWN","GAP FILL UP",54.8,766.43,10731,11249.8,518.8,10772,4.82
2012-02-21,Tuesday,11086,-36.6,-0.33,"MEDIUM GAP DOWN","GAP FILL UP",158.85,434.02,11072.05,11244.85,172.8,11202.15,1.54
2012-02-17,Friday,11035,86.9,0.79,"BIG GAP UP","NOT FILL",-13.95,-16.05,11021.05,11221,199.95,11122.6,1.8
2012-02-16,Thursday,10885.2,-86,-0.78,"BIG GAP DOWN","GAP FILL UP",83.1,96.57,10800.1,10968.3,168.2,10948.1,1.54
2012-02-15,Wednesday,10652,62.9,0.59,"MEDIUM GAP UP","NOT FILL",0,0,10652,10998,346,10971.25,3.15
2012-02-14,Tuesday,10514,-9.5,-0.09,"FLAT DOWN","GAP FILL UP",124.2,1307.37,10475.05,10638.2,163.15,10589.15,1.54
2012-02-13,Monday,10470,4.8,0.05,"FLAT UP","NOT FILL",-120,-2500,10350,10590,240,10523.5,2.28
2012-02-10,Friday,10549,-2.5,-0.02,"FLAT DOWN","GAP FILL UP",41,1607.84,10346.1,10590,243.9,10465.2,2.33
2012-02-09,Thursday,10290,-51.4,-0.5,"MEDIUM GAP DOWN","GAP FILL UP",313.15,609.24,10282,10603.15,321.15,10551.55,3.04
2012-02-08,Wednesday,10340,9.4,0.09,"FLAT UP","NOT FILL",-132,-1404.26,10208,10441.35,233.35,10341.4,2.26
2012-02-07,Tuesday,10311.55,71.6,0.7,"BIG GAP UP","NOT FILL",-71.95,-100.42,10239.6,10445,205.4,10330.6,1.99
2012-02-06,Monday,10230,75.1,0.74,"BIG GAP UP","NOT FILL",-79,-105.12,10151,10338.9,187.9,10239.9,1.83
2012-02-03,Friday,9940,-27.8,-0.28,"FLAT DOWN","GAP FILL UP",245,881.29,9900.5,10185,284.5,10154.85,2.8
2012-02-02,Thursday,9998.5,25.6,0.26,"FLAT UP","NOT FILL",-252.85,-985.77,9745.65,10090,344.35,9967.8,3.45
2012-02-01,Wednesday,9960,7.5,0.08,"FLAT UP","NOT FILL",-203.9,-2700.66,9756.1,9992.2,236.1,9972.85,2.37
2012-01-31,Tuesday,9618.5,69,0.72,"BIG GAP UP","NOT FILL",0,0,9618.5,9980,361.5,9952.45,3.63
2012-01-30,Monday,9740,-54,-0.55,"MEDIUM GAP DOWN","NOT FILL",0,0,9527.85,9740,212.15,9549.55,2.22
2012-01-27,Friday,9932,75.4,0.76,"BIG GAP UP","NOT FILL",-256.35,-339.99,9675.65,9946,270.35,9793.95,2.76
2012-01-25,Wednesday,9880.1,43.1,0.44,"MEDIUM GAP UP","NOT FILL",-132.1,-306.5,9748,9911,163,9856.6,1.65
2012-01-24,Tuesday,9540,5.6,0.06,"FLAT UP","NOT FILL",-78.35,-1386.73,9461.65,9918.75,457.1,9837,4.65
2012-01-23,Monday,9500,9.2,0.1,"FLAT UP","NOT FILL",-30,-326.09,9470,9659.85,189.85,9534.35,1.99
2012-01-20,Friday,9255.6,54,0.59,"MEDIUM GAP UP","NOT FILL",-4.05,-7.51,9251.55,9538.9,287.35,9490.8,3.03
2012-01-19,Thursday,9097,70.6,0.78,"BIG GAP UP","NOT FILL",0,0,9097,9217.95,120.95,9201.65,1.31
2012-01-18,Wednesday,9085,6.5,0.07,"FLAT UP","NOT FILL",-172.45,-2632.82,8912.55,9090.1,177.55,9026.4,1.97
2012-01-17,Tuesday,9000,38.4,0.43,"MEDIUM GAP UP","NOT FILL",0,0,9000,9140,140,9078.45,1.54
2012-01-16,Monday,8899,-59.6,-0.67,"MEDIUM GAP DOWN","GAP FILL UP",92,154.36,8822.6,8991,168.4,8961.6,1.88
2012-01-13,Friday,8999.1,41.4,0.46,"MEDIUM GAP UP","NOT FILL",-106.9,-258.21,8892.2,9073.95,181.75,8958.6,2.03
2012-01-12,Thursday,8800,-55.9,-0.63,"MEDIUM GAP DOWN","GAP FILL UP",248.9,445.66,8800,9048.9,248.9,8957.7,2.78
2012-01-11,Wednesday,8740,-20,-0.23,"FLAT DOWN","GAP FILL UP",141.5,709.27,8728.05,8881.5,153.45,8855.85,1.73
2012-01-10,Tuesday,8510,63.8,0.75,"BIG GAP UP","NOT FILL",-4.7,-7.37,8505.3,8775,269.7,8759.95,3.08
2012-01-09,Monday,8420.15,-34.3,-0.41,"MEDIUM GAP DOWN","GAP FILL UP",95.85,279.45,8301,8516,215,8446.25,2.55
2012-01-07,Saturday,8424,-64.6,-0.76,"BIG GAP DOWN","GAP FILL UP",55,85.07,8424,8479,55,8454.45,0.65
2012-01-06,Friday,8400,-26.5,-0.31,"FLAT DOWN","GAP FILL UP",198,747.17,8275.25,8598,322.75,8488.65,3.8
2012-01-05,Thursday,8371.15,-25.2,-0.3,"FLAT DOWN","GAP FILL UP",147.85,585.54,8362.1,8519,156.9,8426.5,1.86
2012-01-04,Wednesday,8370,19.1,0.23,"FLAT UP","NOT FILL",-74.7,-391.1,8295.3,8463.5,168.2,8396.4,2
2012-01-03,Tuesday,8075,67.9,0.85,"BIG GAP UP","NOT FILL",0,0,8075,8370,295,8350.9,3.53
2012-01-02,Monday,7964,19.7,0.25,"FLAT UP","NOT FILL",-84,-426.4,7880,8021.5,141.5,8007.05,1.77
2011-12-30,Friday,8027.95,0.6,0.01,"FLAT UP","NOT FILL",-122.45,-22263.64,7905.5,8129,223.5,7944.3,2.81
2011-12-29,Thursday,8066.15,-55.5,-0.68,"MEDIUM GAP DOWN","GAP FILL UP",80.8,145.59,8025.35,8146.95,121.6,8027.4,1.51
2011-12-28,Wednesday,8244.95,-30.4,-0.37,"MEDIUM GAP DOWN","NOT FILL",0.05,0.16,8058.1,8245,186.9,8121.65,2.3
2011-12-27,Tuesday,8360,-25.3,-0.3,"FLAT DOWN","NOT FILL",8,31.62,8216,8368,152,8275.35,1.84
2011-12-26,Monday,8327.9,35.4,0.43,"MEDIUM GAP UP","NOT FILL",-47.55,-134.13,8280.35,8434,153.65,8385.3,1.83
2011-12-23,Friday,8424,30.8,0.37,"MEDIUM GAP UP","NOT FILL",-185.85,-604.39,8238.15,8465,226.85,8292.45,2.74
2011-12-22,Thursday,8119.8,-79.1,-0.96,"BIG GAP DOWN","GAP FILL UP",299.2,378.49,8079,8419,340,8393.25,4.05
2011-12-21,Wednesday,7980.3,182.6,2.34,"BIG GAP UP","NOT FILL",-48.3,-26.45,7932,8248,316,8198.85,3.85
2011-12-20,Tuesday,7951.6,27.2,0.34,"MEDIUM GAP UP","NOT FILL",-201.6,-741.18,7750,7971,221,7797.7,2.83
2011-12-19,Monday,8070.1,-69.7,-0.86,"BIG GAP DOWN","NOT FILL",7.9,11.33,7803,8078,275,7924.4,3.47
2011-12-16,Friday,8482.5,32.4,0.38,"MEDIUM GAP UP","NOT FILL",-387.55,-1197.99,8094.95,8625.65,530.7,8139.8,6.52
2011-12-15,Thursday,8449.95,-62.4,-0.73,"BIG GAP DOWN","GAP FILL UP",73.85,118.35,8362.9,8523.8,160.9,8450.15,1.9
2011-12-14,Wednesday,8550,-3.9,-0.05,"FLAT DOWN","GAP FILL UP",139,3564.1,8454,8689,235,8512.35,2.76
2011-12-13,Tuesday,8485.9,-81.1,-0.95,"BIG GAP DOWN","GAP FILL UP",158.1,194.94,8371.7,8644,272.3,8553.9,3.18
2011-12-12,Monday,8900,56.8,0.64,"MEDIUM GAP UP","NOT FILL",-400,-704.85,8500,8945.75,445.75,8567,5.2
2011-12-09,Friday,8795.8,-134.1,-1.5,"BIG GAP DOWN","GAP FILL UP",171.9,128.19,8700,8967.7,267.7,8843.25,3.03
2011-12-08,Thursday,9140.25,-59,-0.64,"MEDIUM GAP DOWN","GAP FILL UP",44.25,74.94,8883,9184.5,301.5,8929.9,3.38
2011-12-07,Wednesday,9249.9,42.4,0.46,"MEDIUM GAP UP","NOT FILL",-91.25,-214.96,9158.65,9307.5,148.85,9199.3,1.62
2011-12-05,Monday,9170,-37.6,-0.41,"MEDIUM GAP DOWN","GAP FILL UP",78,207.45,9089.85,9248,158.15,9207.45,1.72
2011-12-02,Friday,8904,-19,-0.21,"FLAT DOWN","GAP FILL UP",328.2,1731.93,8877,9232.2,355.2,9207.6,3.86
2011-12-01,Thursday,8908,346.6,4.05,"BIG GAP UP","NOT FILL",-82.2,-23.71,8825.8,9025,199.2,8922.95,2.23
2011-11-30,Wednesday,8562.25,-65.6,-0.76,"BIG GAP DOWN","GAP FILL UP",157.65,240.14,8470,8719.9,249.9,8561.35,2.92
2011-11-29,Tuesday,8809,-0.9,-0.01,"FLAT DOWN","GAP FILL UP",39,4333.33,8563.05,8848,284.95,8627.9,3.3
2011-11-28,Monday,8585,100.2,1.18,"BIG GAP UP","NOT FILL",-8.75,-8.73,8576.25,8822.5,246.25,8809.9,2.8
2011-11-25,Friday,8421.95,-50.5,-0.6,"MEDIUM GAP DOWN","GAP FILL UP",124.45,246.19,8352,8546.4,194.4,8484.75,2.29
2011-11-24,Thursday,8415,17.6,0.21,"FLAT UP","NOT FILL",-144,-818.18,8271,8506,235,8472.5,2.77
2011-11-23,Wednesday,8544.85,-49.4,-0.57,"MEDIUM GAP DOWN","NOT FILL",0,0,8231.75,8544.85,313.1,8397.4,3.73
2011-11-22,Tuesday,8599,43.5,0.51,"MEDIUM GAP UP","NOT FILL",-72.6,-166.7,8526.4,8710.75,184.35,8594.25,2.15
2011-11-21,Monday,8790,-69.2,-0.78,"BIG GAP DOWN","NOT FILL",10,14.44,8520.95,8800,279.05,8555.45,3.26
2011-11-18,Friday,8843,-47.1,-0.53,"MEDIUM GAP DOWN","GAP FILL UP",43.95,93.21,8694.1,8886.95,192.85,8859.25,2.18
2011-11-17,Thursday,9050,-18.1,-0.2,"FLAT DOWN","GAP FILL UP",76.35,421.82,8856.15,9126.35,270.2,8890.15,3.04
2011-11-16,Wednesday,9040,-40.6,-0.45,"MEDIUM GAP DOWN","GAP FILL UP",128.15,315.25,8956.65,9168.15,211.5,9068.1,2.33
2011-11-15,Tuesday,9251,-25.4,-0.27,"FLAT DOWN","GAP FILL UP",74,291.34,9056.1,9325,268.9,9080.65,2.96
2011-11-14,Monday,9410,90,0.97,"BIG GAP UP","NOT FILL",-154.9,-172.11,9255.1,9475,219.9,9276.4,2.37
2011-11-11,Friday,9575.55,-30.1,-0.31,"FLAT DOWN","GAP FILL UP",28.4,94.35,9283.25,9603.95,320.7,9320,3.44
2011-11-09,Wednesday,9886,-18,-0.18,"FLAT DOWN","GAP FILL UP",64,354.57,9575,9950,375,9605.65,3.9
2011-11-08,Tuesday,9899.9,18.3,0.19,"FLAT UP","NOT FILL",-146.8,-802.19,9753.1,9939.9,186.8,9904.05,1.89
2011-11-04,Friday,9899,69.1,0.7,"BIG GAP UP","NOT FILL",-55.15,-79.81,9843.85,9950,106.15,9881.6,1.07
2011-11-03,Thursday,9781,-43.4,-0.44,"MEDIUM GAP DOWN","GAP FILL UP",93,214.53,9679.95,9874,194.05,9829.9,1.97
2011-11-02,Wednesday,9750,-119,-1.21,"BIG GAP DOWN","GAP FILL UP",188.6,158.42,9740.15,9938.6,198.45,9824.35,2.02
2011-11-01,Tuesday,9924.9,-91.8,-0.92,"BIG GAP DOWN","GAP FILL UP",95.05,103.54,9812,10019.95,207.95,9869.05,2.11
2011-10-31,Monday,9955,-4.9,-0.05,"FLAT DOWN","GAP FILL UP",170.55,3480.61,9856.65,10125.55,268.9,10016.7,2.68
2011-10-28,Friday,9810,229.1,2.39,"BIG GAP UP","NOT FILL",0,0,9810,9997,187,9959.9,1.88
2011-10-26,Wednesday,9603,91.4,0.96,"BIG GAP UP","NOT FILL",-52,-56.89,9551,9639,88,9580.9,0.92
2011-10-25,Tuesday,9703,49.5,0.51,"MEDIUM GAP UP","NOT FILL",-377.95,-764.31,9325.05,9890,564.95,9511.6,5.94
2011-10-24,Monday,9799.7,112.7,1.16,"BIG GAP UP","NOT FILL",-192.3,-170.71,9607.4,9928.25,320.85,9653.55,3.32
2011-10-21,Friday,9783,10.2,0.1,"FLAT UP","NOT FILL",-118,-1151.22,9665,9826,161,9687.05,1.66
2011-10-20,Thursday,9785,-71.4,-0.72,"BIG GAP DOWN","NOT FILL",9.8,13.74,9611.65,9794.8,183.15,9772.75,1.87
2011-10-19,Wednesday,9665,85.9,0.9,"BIG GAP UP","NOT FILL",-25.1,-29.22,9639.9,9877,237.1,9856.35,2.41
2011-10-18,Tuesday,9685,-17.1,-0.18,"FLAT DOWN","NOT FILL",0,0,9481.5,9685,203.5,9579.1,2.12
2011-10-17,Monday,9701.1,27.1,0.28,"FLAT UP","NOT FILL",-45.1,-166.73,9656,9788,132,9702.1,1.36
2011-10-14,Friday,9532.05,-20.3,-0.21,"FLAT DOWN","GAP FILL UP",166.95,822.41,9485,9699,214,9674.05,2.21
2011-10-13,Thursday,9600.55,100.8,1.06,"BIG GAP UP","NOT FILL",-75.45,-74.85,9525.1,9665,139.9,9552.35,1.46
2011-10-12,Wednesday,9250,73.6,0.8,"BIG GAP UP","NOT FILL",-65,-88.32,9185,9538,353,9499.75,3.72
2011-10-11,Tuesday,9275,84.8,0.92,"BIG GAP UP","NOT FILL",-135,-159.29,9140,9373,233,9176.4,2.54
2011-10-10,Monday,9081.1,38.1,0.42,"MEDIUM GAP UP","NOT FILL",-95.1,-249.61,8986,9214.9,228.9,9190.25,2.49
2011-10-07,Friday,8940,229,2.63,"BIG GAP UP","NOT FILL",-19.65,-8.58,8920.35,9141.95,221.6,9043,2.45
2011-10-05,Wednesday,8950,56,0.63,"MEDIUM GAP UP","NOT FILL",-312.05,-556.74,8637.95,9000,362.05,8710.95,4.16
2011-10-04,Tuesday,9144,-38.6,-0.42,"MEDIUM GAP DOWN","GAP FILL UP",126.1,326.68,8799.95,9270.1,470.15,8893.95,5.29
2011-10-03,Monday,9320,-102.6,-1.09,"BIG GAP DOWN","NOT FILL",28,27.29,9116.05,9348,231.95,9182.6,2.53
2011-09-30,Friday,9600,-53.4,-0.55,"MEDIUM GAP DOWN","NOT FILL",33.15,62.08,9386.75,9633.15,246.4,9422.6,2.61
2011-09-29,Thursday,9456.1,-42.8,-0.45,"MEDIUM GAP DOWN","GAP FILL UP",227.9,532.48,9396.25,9684,287.75,9653.4,2.98
2011-09-28,Wednesday,9671,27.7,0.29,"FLAT UP","NOT FILL",-251,-906.14,9420,9688,268,9498.9,2.82
2011-09-27,Tuesday,9521.1,130.8,1.39,"BIG GAP UP","NOT FILL",-20,-15.29,9501.1,9675,173.9,9643.3,1.8
2011-09-26,Monday,9374,0.7,0.01,"FLAT UP","NOT FILL",-213.95,-30564.29,9160.05,9479.5,319.45,9390.3,3.4
2011-09-23,Friday,9444.9,-49.5,-0.52,"MEDIUM GAP DOWN","GAP FILL UP",93,187.88,9262.25,9537.9,275.65,9373.3,2.94
2011-09-22,Thursday,9774.9,-138.1,-1.39,"BIG GAP DOWN","NOT FILL",0,0,9465.05,9774.9,309.85,9494.4,3.26
2011-09-21,Wednesday,9826,-0.8,-0.01,"FLAT DOWN","GAP FILL UP",128,16000,9798.05,9954,155.95,9913.05,1.57
2011-09-20,Tuesday,9568.65,4.9,0.05,"FLAT UP","NOT FILL",-11.15,-225.25,9557.5,9859.95,302.45,9826.8,3.08
2011-09-19,Monday,9655.55,-47.9,-0.49,"MEDIUM GAP DOWN","NOT FILL",0,0,9526,9655.55,129.55,9563.7,1.35
2011-09-16,Friday,9739,65.4,0.68,"MEDIUM GAP UP","NOT FILL",-145.4,-222.32,9593.6,9840,246.4,9703.45,2.54
2011-09-15,Thursday,9519,39.8,0.42,"MEDIUM GAP UP","NOT FILL",-144,-362.26,9375,9740,365,9673.6,3.77
2011-09-14,Wednesday,9331.1,-11.1,-0.12,"FLAT DOWN","GAP FILL UP",176.9,1586.55,9256.7,9508,251.3,9479.25,2.65
2011-09-13,Tuesday,9443,57.4,0.61,"MEDIUM GAP UP","NOT FILL",-192.9,-336.06,9250.1,9566,315.9,9342.25,3.38
2011-09-12,Monday,9495,-164.8,-1.71,"BIG GAP DOWN","NOT FILL",45,27.31,9336,9540,204,9385.6,2.17
2011-09-09,Friday,9921,12.9,0.13,"FLAT UP","NOT FILL",-285.5,-2213.18,9635.5,9960,324.5,9659.75,3.36
2011-09-08,Thursday,9848,13.6,0.14,"FLAT UP","NOT FILL",-126.35,-925.64,9721.65,9928,206.35,9908.1,2.08
2011-09-07,Wednesday,9701.05,41.4,0.43,"MEDIUM GAP UP","NOT FILL",0,0,9701.05,9894,192.95,9834.35,1.96
2011-09-06,Tuesday,9558,-38.8,-0.4,"MEDIUM GAP DOWN","GAP FILL UP",132.7,342.45,9325,9690.7,365.7,9659.6,3.79
2011-09-05,Monday,9455,-105.6,-1.1,"BIG GAP DOWN","GAP FILL UP",174,164.77,9426,9629,203,9596.75,2.12
2011-09-02,Friday,9550.1,28.5,0.3,"FLAT UP","NOT FILL",-93.75,-329.53,9456.35,9656,199.65,9560.6,2.09
2011-08-30,Tuesday,9400,55,0.59,"MEDIUM GAP UP","NOT FILL",-59.5,-108.18,9340.5,9555,214.5,9521.65,2.25
2011-08-29,Monday,9077,103.5,1.15,"BIG GAP UP","NOT FILL",-17,-16.43,9060,9374.85,314.85,9345,3.37
2011-08-26,Friday,9210,32.8,0.36,"MEDIUM GAP UP","NOT FILL",-304.05,-928.4,8905.95,9254.9,348.95,8973.5,3.89
2011-08-25,Thursday,9351.15,32.5,0.35,"MEDIUM GAP UP","NOT FILL",-214.15,-657.91,9137,9417.15,280.15,9177.25,3.05
2011-08-24,Wednesday,9401.1,-79.2,-0.84,"BIG GAP DOWN","GAP FILL UP",166.1,209.72,9275.05,9567.2,292.15,9318.6,3.14
2011-08-23,Tuesday,9449.9,36,0.38,"MEDIUM GAP UP","NOT FILL",-169.9,-471.94,9280,9520,240,9480.3,2.53
2011-08-22,Monday,9450,18.9,0.2,"FLAT UP","NOT FILL",-215.25,-1141.91,9234.75,9479.4,244.65,9413.9,2.6
2011-08-19,Friday,9450,-121.3,-1.27,"BIG GAP DOWN","GAP FILL UP",149,122.84,9301,9599,298,9431.15,3.16
2011-08-18,Thursday,9965.05,10.1,0.1,"FLAT UP","NOT FILL",-423.05,-4167.98,9542,9989.25,447.25,9571.3,4.67
2011-08-17,Wednesday,10074.9,19.9,0.2,"FLAT UP","NOT FILL",-219.75,-1104.27,9855.15,10191.05,335.9,9954.9,3.37
2011-08-16,Tuesday,10306,110.4,1.08,"BIG GAP UP","NOT FILL",-291,-263.59,10015,10315,300,10055,2.98
2011-08-12,Friday,10401.1,57.1,0.55,"MEDIUM GAP UP","NOT FILL",-260.1,-455.92,10141,10445,304,10195.6,2.98
2011-08-11,Thursday,10399,-59.6,-0.57,"MEDIUM GAP DOWN","GAP FILL UP",126,211.41,10326.15,10525,198.85,10344.05,1.92
2011-08-10,Wednesday,10360,132.8,1.3,"BIG GAP UP","NOT FILL",0,0,10360,10498.85,138.85,10458.6,1.33
2011-08-09,Tuesday,10050,-192.9,-1.88,"BIG GAP DOWN","GAP FILL UP",383,198.55,9939.9,10433,493.1,10227.2,4.82
2011-08-08,Monday,10149.9,-197.8,-1.91,"BIG GAP DOWN","GAP FILL UP",344.1,174.01,10075.2,10494,418.8,10242.9,4.09
2011-08-05,Friday,10344.9,-207.1,-1.96,"BIG GAP DOWN","NOT FILL",34.1,16.47,10155,10379,224,10347.65,2.16
2011-08-04,Thursday,10697,10.6,0.1,"FLAT UP","NOT FILL",-172,-1622.64,10525,10788.5,263.5,10551.95,2.5
2011-08-03,Wednesday,10699.9,-76.9,-0.71,"BIG GAP DOWN","NOT FILL",30,39.04,10575,10729.9,154.9,10686.4,1.45
2011-08-02,Tuesday,10898,-69.8,-0.64,"MEDIUM GAP DOWN","NOT FILL",15.6,22.35,10741.5,10913.6,172.1,10776.75,1.6
2011-08-01,Monday,11011,100.2,0.92,"BIG GAP UP","NOT FILL",-110.7,-110.48,10900.3,11075,174.7,10967.8,1.59
2011-07-29,Friday,10845,16.5,0.15,"FLAT UP","NOT FILL",-81.7,-495.15,10763.3,10980,216.7,10910.8,1.99
2011-07-28,Thursday,10925,-91.2,-0.83,"BIG GAP DOWN","NOT FILL",33,36.16,10812.25,10958,145.75,10828.5,1.35
2011-07-27,Wednesday,11121.05,10.9,0.1,"FLAT UP","NOT FILL",-160.55,-1466.21,10960.5,11128.45,167.95,11016.25,1.52
2011-07-26,Tuesday,11425,25.8,0.23,"FLAT UP","NOT FILL",-367.1,-1425.63,11057.9,11435,377.1,11110.1,3.39
2011-07-25,Monday,11297,-13.6,-0.12,"FLAT DOWN","GAP FILL UP",148,1088.24,11240,11445,205,11399.25,1.8
2011-07-22,Friday,11126.1,58.6,0.53,"MEDIUM GAP UP","NOT FILL",-16.1,-27.45,11110,11330,220,11310.6,1.95
2011-07-21,Thursday,11152.4,-27.1,-0.24,"FLAT DOWN","GAP FILL UP",77.6,286.88,11035,11230,195,11067.45,1.76
2011-07-20,Wednesday,11392.95,48.5,0.43,"MEDIUM GAP UP","NOT FILL",-236.7,-488.54,11156.25,11403.1,246.85,11179.45,2.21
2011-07-19,Tuesday,11249.5,0.1,0,"FLAT UP","NOT FILL",-28,-28000,11221.5,11379.8,158.3,11344.5,1.4
2011-07-18,Monday,11250,3.9,0.03,"FLAT UP","NOT FILL",-48.75,-1266.23,11201.25,11303,101.75,11249.4,0.9
2011-07-15,Friday,11280,3.5,0.03,"FLAT UP","NOT FILL",-75,-2142.86,11205,11358.5,153.5,11246.15,1.36
2011-07-14,Thursday,11135,-35.3,-0.32,"FLAT DOWN","GAP FILL UP",270,764.87,11103.9,11405,301.1,11276.5,2.67
2011-07-13,Wednesday,11100,41.2,0.37,"MEDIUM GAP UP","NOT FILL",-13.6,-33.01,11086.4,11197.9,111.5,11170.3,1
2011-07-12,Tuesday,11048,-92.2,-0.83,"BIG GAP DOWN","GAP FILL UP",122,132.32,10975,11170,195,11058.8,1.76
